StudentID;Name;Mail;Password;GuardianID;Gender;SchoolID
634;Aluno634;emailaluno634@gmail.com;ᚫꛘ♕睯奤艝;634;F;2
635;Aluno635;emailaluno635@gmail.com;ᚫꛘ♕睯奤艝;635;F;2
636;Aluno636;emailaluno636@gmail.com;ᚫꛘ♕睯奤艝;636;F;2
637;Aluno637;emailaluno637@gmail.com;ᚫꛘ♕睯奤艝;637;M;2
638;Aluno638;emailaluno638@gmail.com;ᚫꛘ♕睯奤艝;638;M;2
639;Aluno639;emailaluno639@gmail.com;ᚫꛘ♕睯奤艝;639;M;2
640;Aluno640;emailaluno640@gmail.com;ᚫꛘ♕睯奤艝;640;M;2
641;Aluno641;emailaluno641@gmail.com;ᚫꛘ♕睯奤艝;641;M;2
642;Aluno642;emailaluno642@gmail.com;ᚫꛘ♕睯奤艝;642;F;2
643;Aluno643;emailaluno643@gmail.com;ᚫꛘ♕睯奤艝;643;F;2
644;Aluno644;emailaluno644@gmail.com;ᚫꛘ♕睯奤艝;644;F;2
645;Aluno645;emailaluno645@gmail.com;ᚫꛘ♕睯奤艝;645;F;2
646;Aluno646;emailaluno646@gmail.com;ᚫꛘ♕睯奤艝;646;F;2
647;Aluno647;emailaluno647@gmail.com;ᚫꛘ♕睯奤艝;647;F;2
648;Aluno648;emailaluno648@gmail.com;ᚫꛘ♕睯奤艝;648;M;2
649;Aluno649;emailaluno649@gmail.com;ᚫꛘ♕睯奤艝;649;M;2
650;Aluno650;emailaluno650@gmail.com;ᚫꛘ♕睯奤艝;650;F;1
651;Aluno651;emailaluno651@gmail.com;ᚫꛘ♕睯奤艝;651;F;1
652;Aluno652;emailaluno652@gmail.com;ᚫꛘ♕睯奤艝;652;F;1
653;Aluno653;emailaluno653@gmail.com;ᚫꛘ♕睯奤艝;653;F;1
654;Aluno654;emailaluno654@gmail.com;ᚫꛘ♕睯奤艝;654;F;1
655;Aluno655;emailaluno655@gmail.com;ᚫꛘ♕睯奤艝;655;M;1
656;Aluno656;emailaluno656@gmail.com;ᚫꛘ♕睯奤艝;656;M;1
657;Aluno657;emailaluno657@gmail.com;ᚫꛘ♕睯奤艝;657;F;1
658;Aluno658;emailaluno658@gmail.com;ᚫꛘ♕睯奤艝;658;M;1
659;Aluno659;emailaluno659@gmail.com;ᚫꛘ♕睯奤艝;659;M;1
660;Aluno660;emailaluno660@gmail.com;ᚫꛘ♕睯奤艝;660;F;1
661;Aluno661;emailaluno661@gmail.com;ᚫꛘ♕睯奤艝;661;F;1
662;Aluno662;emailaluno662@gmail.com;ᚫꛘ♕睯奤艝;662;M;1
663;Aluno663;emailaluno663@gmail.com;ᚫꛘ♕睯奤艝;663;M;1
664;Aluno664;emailaluno664@gmail.com;ᚫꛘ♕睯奤艝;664;M;1
665;Aluno665;emailaluno665@gmail.com;ᚫꛘ♕睯奤艝;665;F;1
666;Aluno666;emailaluno666@gmail.com;ᚫꛘ♕睯奤艝;666;F;1
667;Aluno667;emailaluno667@gmail.com;ᚫꛘ♕睯奤艝;667;F;1
668;Aluno668;emailaluno668@gmail.com;ᚫꛘ♕睯奤艝;668;M;1
669;Aluno669;emailaluno669@gmail.com;ᚫꛘ♕睯奤艝;669;M;1
670;Aluno670;emailaluno670@gmail.com;ᚫꛘ♕睯奤艝;670;M;1
671;Aluno671;emailaluno671@gmail.com;ᚫꛘ♕睯奤艝;671;M;1
672;Aluno672;emailaluno672@gmail.com;ᚫꛘ♕睯奤艝;672;M;1
673;Aluno673;emailaluno673@gmail.com;ᚫꛘ♕睯奤艝;673;M;1
674;Aluno674;emailaluno674@gmail.com;ᚫꛘ♕睯奤艝;674;F;1
675;Aluno675;emailaluno675@gmail.com;ᚫꛘ♕睯奤艝;675;F;1
676;Aluno676;emailaluno676@gmail.com;ᚫꛘ♕睯奤艝;676;M;1
677;Aluno677;emailaluno677@gmail.com;ᚫꛘ♕睯奤艝;677;M;1
678;Aluno678;emailaluno678@gmail.com;ᚫꛘ♕睯奤艝;678;M;1
679;Aluno679;emailaluno679@gmail.com;ᚫꛘ♕睯奤艝;679;M;1
680;Aluno680;emailaluno680@gmail.com;ᚫꛘ♕睯奤艝;680;M;1
681;Aluno681;emailaluno681@gmail.com;ᚫꛘ♕睯奤艝;681;M;1
682;Aluno682;emailaluno682@gmail.com;ᚫꛘ♕睯奤艝;682;M;1
683;Aluno683;emailaluno683@gmail.com;ᚫꛘ♕睯奤艝;683;M;1
684;Aluno684;emailaluno684@gmail.com;ᚫꛘ♕睯奤艝;684;M;1
685;Aluno685;emailaluno685@gmail.com;ᚫꛘ♕睯奤艝;685;F;1
686;Aluno686;emailaluno686@gmail.com;ᚫꛘ♕睯奤艝;686;M;1
687;Aluno687;emailaluno687@gmail.com;ᚫꛘ♕睯奤艝;687;M;1
688;Aluno688;emailaluno688@gmail.com;ᚫꛘ♕睯奤艝;688;F;1
689;Aluno689;emailaluno689@gmail.com;ᚫꛘ♕睯奤艝;689;F;1
690;Aluno690;emailaluno690@gmail.com;ᚫꛘ♕睯奤艝;690;F;1
691;Aluno691;emailaluno691@gmail.com;ᚫꛘ♕睯奤艝;691;M;1
692;Aluno692;emailaluno692@gmail.com;ᚫꛘ♕睯奤艝;692;M;1
693;Aluno693;emailaluno693@gmail.com;ᚫꛘ♕睯奤艝;693;M;1
694;Aluno694;emailaluno694@gmail.com;ᚫꛘ♕睯奤艝;694;F;1
695;Aluno695;emailaluno695@gmail.com;ᚫꛘ♕睯奤艝;695;F;1
696;Aluno696;emailaluno696@gmail.com;ᚫꛘ♕睯奤艝;696;F;1
697;Aluno697;emailaluno697@gmail.com;ᚫꛘ♕睯奤艝;697;M;1
698;Aluno698;emailaluno698@gmail.com;ᚫꛘ♕睯奤艝;698;M;1
699;Aluno699;emailaluno699@gmail.com;ᚫꛘ♕睯奤艝;699;F;1
700;Aluno700;emailaluno700@gmail.com;ᚫꛘ♕睯奤艝;700;F;1
701;Aluno701;emailaluno701@gmail.com;ᚫꛘ♕睯奤艝;701;F;1
702;Aluno702;emailaluno702@gmail.com;ᚫꛘ♕睯奤艝;702;M;1
703;Aluno703;emailaluno703@gmail.com;ᚫꛘ♕睯奤艝;703;F;1
704;Aluno704;emailaluno704@gmail.com;ᚫꛘ♕睯奤艝;704;F;1
705;Aluno705;emailaluno705@gmail.com;ᚫꛘ♕睯奤艝;705;F;1
706;Aluno706;emailaluno706@gmail.com;ᚫꛘ♕睯奤艝;706;F;1
707;Aluno707;emailaluno707@gmail.com;ᚫꛘ♕睯奤艝;707;M;1
708;Aluno708;emailaluno708@gmail.com;ᚫꛘ♕睯奤艝;708;M;1
709;Aluno709;emailaluno709@gmail.com;ᚫꛘ♕睯奤艝;709;F;1
710;Aluno710;emailaluno710@gmail.com;ᚫꛘ♕睯奤艝;710;F;1
711;Aluno711;emailaluno711@gmail.com;ᚫꛘ♕睯奤艝;711;F;1
712;Aluno712;emailaluno712@gmail.com;ᚫꛘ♕睯奤艝;712;F;1
713;Aluno713;emailaluno713@gmail.com;ᚫꛘ♕睯奤艝;713;F;1
714;Aluno714;emailaluno714@gmail.com;ᚫꛘ♕睯奤艝;714;F;1
715;Aluno715;emailaluno715@gmail.com;ᚫꛘ♕睯奤艝;715;F;1
716;Aluno716;emailaluno716@gmail.com;ᚫꛘ♕睯奤艝;716;M;1
717;Aluno717;emailaluno717@gmail.com;ᚫꛘ♕睯奤艝;717;F;1
718;Aluno718;emailaluno718@gmail.com;ᚫꛘ♕睯奤艝;718;F;1
719;Aluno719;emailaluno719@gmail.com;ᚫꛘ♕睯奤艝;719;F;1
720;Aluno720;emailaluno720@gmail.com;ᚫꛘ♕睯奤艝;720;M;1
721;Aluno721;emailaluno721@gmail.com;ᚫꛘ♕睯奤艝;721;M;1
722;Aluno722;emailaluno722@gmail.com;ᚫꛘ♕睯奤艝;722;F;1
723;Aluno723;emailaluno723@gmail.com;ᚫꛘ♕睯奤艝;723;M;1
724;Aluno724;emailaluno724@gmail.com;ᚫꛘ♕睯奤艝;724;F;1
725;Aluno725;emailaluno725@gmail.com;ᚫꛘ♕睯奤艝;725;M;1
726;Aluno726;emailaluno726@gmail.com;ᚫꛘ♕睯奤艝;726;M;1
727;Aluno727;emailaluno727@gmail.com;ᚫꛘ♕睯奤艝;727;F;1
728;Aluno728;emailaluno728@gmail.com;ᚫꛘ♕睯奤艝;728;M;1
729;Aluno729;emailaluno729@gmail.com;ᚫꛘ♕睯奤艝;729;F;1
730;Aluno730;emailaluno730@gmail.com;ᚫꛘ♕睯奤艝;730;M;1
731;Aluno731;emailaluno731@gmail.com;ᚫꛘ♕睯奤艝;731;M;1
732;Aluno732;emailaluno732@gmail.com;ᚫꛘ♕睯奤艝;732;F;1
733;Aluno733;emailaluno733@gmail.com;ᚫꛘ♕睯奤艝;733;M;1
734;Aluno734;emailaluno734@gmail.com;ᚫꛘ♕睯奤艝;734;F;1
735;Aluno735;emailaluno735@gmail.com;ᚫꛘ♕睯奤艝;735;F;1
736;Aluno736;emailaluno736@gmail.com;ᚫꛘ♕睯奤艝;736;F;1
737;Aluno737;emailaluno737@gmail.com;ᚫꛘ♕睯奤艝;737;F;1
738;Aluno738;emailaluno738@gmail.com;ᚫꛘ♕睯奤艝;738;M;1
739;Aluno739;emailaluno739@gmail.com;ᚫꛘ♕睯奤艝;739;M;1
740;Aluno740;emailaluno740@gmail.com;ᚫꛘ♕睯奤艝;740;F;1
741;Aluno741;emailaluno741@gmail.com;ᚫꛘ♕睯奤艝;741;F;1
742;Aluno742;emailaluno742@gmail.com;ᚫꛘ♕睯奤艝;742;F;1
743;Aluno743;emailaluno743@gmail.com;ᚫꛘ♕睯奤艝;743;F;1
744;Aluno744;emailaluno744@gmail.com;ᚫꛘ♕睯奤艝;744;M;1
745;Aluno745;emailaluno745@gmail.com;ᚫꛘ♕睯奤艝;745;F;1
746;Aluno746;emailaluno746@gmail.com;ᚫꛘ♕睯奤艝;746;M;1
747;Aluno747;emailaluno747@gmail.com;ᚫꛘ♕睯奤艝;747;F;1
748;Aluno748;emailaluno748@gmail.com;ᚫꛘ♕睯奤艝;748;F;1
749;Aluno749;emailaluno749@gmail.com;ᚫꛘ♕睯奤艝;749;F;1
750;Aluno750;emailaluno750@gmail.com;ᚫꛘ♕睯奤艝;750;M;1
751;Aluno751;emailaluno751@gmail.com;ᚫꛘ♕睯奤艝;751;M;1
752;Aluno752;emailaluno752@gmail.com;ᚫꛘ♕睯奤艝;752;M;1
753;Aluno753;emailaluno753@gmail.com;ᚫꛘ♕睯奤艝;753;F;1
754;Aluno754;emailaluno754@gmail.com;ᚫꛘ♕睯奤艝;754;M;1
755;Aluno755;emailaluno755@gmail.com;ᚫꛘ♕睯奤艝;755;F;1
756;Aluno756;emailaluno756@gmail.com;ᚫꛘ♕睯奤艝;756;F;1
757;Aluno757;emailaluno757@gmail.com;ᚫꛘ♕睯奤艝;757;M;1
758;Aluno758;emailaluno758@gmail.com;ᚫꛘ♕睯奤艝;758;M;1
759;Aluno759;emailaluno759@gmail.com;ᚫꛘ♕睯奤艝;759;F;1
760;Aluno760;emailaluno760@gmail.com;ᚫꛘ♕睯奤艝;760;M;1
761;Aluno761;emailaluno761@gmail.com;ᚫꛘ♕睯奤艝;761;F;1
762;Aluno762;emailaluno762@gmail.com;ᚫꛘ♕睯奤艝;762;F;1
763;Aluno763;emailaluno763@gmail.com;ᚫꛘ♕睯奤艝;763;M;1
764;Aluno764;emailaluno764@gmail.com;ᚫꛘ♕睯奤艝;764;M;1
765;Aluno765;emailaluno765@gmail.com;ᚫꛘ♕睯奤艝;765;M;1
766;Aluno766;emailaluno766@gmail.com;ᚫꛘ♕睯奤艝;766;M;1
767;Aluno767;emailaluno767@gmail.com;ᚫꛘ♕睯奤艝;767;M;1
768;Aluno768;emailaluno768@gmail.com;ᚫꛘ♕睯奤艝;768;M;1
769;Aluno769;emailaluno769@gmail.com;ᚫꛘ♕睯奤艝;769;M;1
770;Aluno770;emailaluno770@gmail.com;ᚫꛘ♕睯奤艝;770;F;1
771;Aluno771;emailaluno771@gmail.com;ᚫꛘ♕睯奤艝;771;M;1
772;Aluno772;emailaluno772@gmail.com;ᚫꛘ♕睯奤艝;772;F;1
773;Aluno773;emailaluno773@gmail.com;ᚫꛘ♕睯奤艝;773;M;1
774;Aluno774;emailaluno774@gmail.com;ᚫꛘ♕睯奤艝;774;F;1
775;Aluno775;emailaluno775@gmail.com;ᚫꛘ♕睯奤艝;775;M;1
776;Aluno776;emailaluno776@gmail.com;ᚫꛘ♕睯奤艝;776;F;1
777;Aluno777;emailaluno777@gmail.com;ᚫꛘ♕睯奤艝;777;F;1
778;Aluno778;emailaluno778@gmail.com;ᚫꛘ♕睯奤艝;778;M;1
779;Aluno779;emailaluno779@gmail.com;ᚫꛘ♕睯奤艝;779;M;1
780;Aluno780;emailaluno780@gmail.com;ᚫꛘ♕睯奤艝;780;F;1
781;Aluno781;emailaluno781@gmail.com;ᚫꛘ♕睯奤艝;781;F;1
782;Aluno782;emailaluno782@gmail.com;ᚫꛘ♕睯奤艝;782;F;1
783;Aluno783;emailaluno783@gmail.com;ᚫꛘ♕睯奤艝;783;F;1
784;Aluno784;emailaluno784@gmail.com;ᚫꛘ♕睯奤艝;784;F;1
785;Aluno785;emailaluno785@gmail.com;ᚫꛘ♕睯奤艝;785;F;1
786;Aluno786;emailaluno786@gmail.com;ᚫꛘ♕睯奤艝;786;M;1
787;Aluno787;emailaluno787@gmail.com;ᚫꛘ♕睯奤艝;787;F;1
788;Aluno788;emailaluno788@gmail.com;ᚫꛘ♕睯奤艝;788;M;1
789;Aluno789;emailaluno789@gmail.com;ᚫꛘ♕睯奤艝;789;F;1
790;Aluno790;emailaluno790@gmail.com;ᚫꛘ♕睯奤艝;790;M;1
791;Aluno791;emailaluno791@gmail.com;ᚫꛘ♕睯奤艝;791;F;1
792;Aluno792;emailaluno792@gmail.com;ᚫꛘ♕睯奤艝;792;M;1
793;Aluno793;emailaluno793@gmail.com;ᚫꛘ♕睯奤艝;793;F;1
794;Aluno794;emailaluno794@gmail.com;ᚫꛘ♕睯奤艝;794;F;1
795;Aluno795;emailaluno795@gmail.com;ᚫꛘ♕睯奤艝;795;F;1
796;Aluno796;emailaluno796@gmail.com;ᚫꛘ♕睯奤艝;796;M;1
797;Aluno797;emailaluno797@gmail.com;ᚫꛘ♕睯奤艝;797;F;1
798;Aluno798;emailaluno798@gmail.com;ᚫꛘ♕睯奤艝;798;F;1
799;Aluno799;emailaluno799@gmail.com;ᚫꛘ♕睯奤艝;799;M;1
800;Aluno800;emailaluno800@gmail.com;ᚫꛘ♕睯奤艝;800;F;1
801;Aluno801;emailaluno801@gmail.com;ᚫꛘ♕睯奤艝;801;M;1
802;Aluno802;emailaluno802@gmail.com;ᚫꛘ♕睯奤艝;802;M;1
803;Aluno803;emailaluno803@gmail.com;ᚫꛘ♕睯奤艝;803;F;1
804;Aluno804;emailaluno804@gmail.com;ᚫꛘ♕睯奤艝;804;F;1
805;Aluno805;emailaluno805@gmail.com;ᚫꛘ♕睯奤艝;805;M;1
806;Aluno806;emailaluno806@gmail.com;ᚫꛘ♕睯奤艝;806;F;1
807;Aluno807;emailaluno807@gmail.com;ᚫꛘ♕睯奤艝;807;F;1
808;Aluno808;emailaluno808@gmail.com;ᚫꛘ♕睯奤艝;808;F;1
809;Aluno809;emailaluno809@gmail.com;ᚫꛘ♕睯奤艝;809;F;1
810;Aluno810;emailaluno810@gmail.com;ᚫꛘ♕睯奤艝;810;F;1
811;Aluno811;emailaluno811@gmail.com;ᚫꛘ♕睯奤艝;811;M;1
812;Aluno812;emailaluno812@gmail.com;ᚫꛘ♕睯奤艝;812;M;1
813;Aluno813;emailaluno813@gmail.com;ᚫꛘ♕睯奤艝;813;M;1
814;Aluno814;emailaluno814@gmail.com;ᚫꛘ♕睯奤艝;814;M;1
815;Aluno815;emailaluno815@gmail.com;ᚫꛘ♕睯奤艝;815;F;1
816;Aluno816;emailaluno816@gmail.com;ᚫꛘ♕睯奤艝;816;M;1
817;Aluno817;emailaluno817@gmail.com;ᚫꛘ♕睯奤艝;817;F;1
818;Aluno818;emailaluno818@gmail.com;ᚫꛘ♕睯奤艝;818;M;1
819;Aluno819;emailaluno819@gmail.com;ᚫꛘ♕睯奤艝;819;M;1
820;Aluno820;emailaluno820@gmail.com;ᚫꛘ♕睯奤艝;820;F;1
821;Aluno821;emailaluno821@gmail.com;ᚫꛘ♕睯奤艝;821;M;1
822;Aluno822;emailaluno822@gmail.com;ᚫꛘ♕睯奤艝;822;M;1
823;Aluno823;emailaluno823@gmail.com;ᚫꛘ♕睯奤艝;823;M;1
824;Aluno824;emailaluno824@gmail.com;ᚫꛘ♕睯奤艝;824;M;1
825;Aluno825;emailaluno825@gmail.com;ᚫꛘ♕睯奤艝;825;M;1
826;Aluno826;emailaluno826@gmail.com;ᚫꛘ♕睯奤艝;826;M;1
827;Aluno827;emailaluno827@gmail.com;ᚫꛘ♕睯奤艝;827;M;1
828;Aluno828;emailaluno828@gmail.com;ᚫꛘ♕睯奤艝;828;M;1
829;Aluno829;emailaluno829@gmail.com;ᚫꛘ♕睯奤艝;829;M;1
830;Aluno830;emailaluno830@gmail.com;ᚫꛘ♕睯奤艝;830;M;1
831;Aluno831;emailaluno831@gmail.com;ᚫꛘ♕睯奤艝;831;F;1
832;Aluno832;emailaluno832@gmail.com;ᚫꛘ♕睯奤艝;832;F;1
833;Aluno833;emailaluno833@gmail.com;ᚫꛘ♕睯奤艝;833;F;1
834;Aluno834;emailaluno834@gmail.com;ᚫꛘ♕睯奤艝;834;M;1
835;Aluno835;emailaluno835@gmail.com;ᚫꛘ♕睯奤艝;835;M;1
836;Aluno836;emailaluno836@gmail.com;ᚫꛘ♕睯奤艝;836;M;1
837;Aluno837;emailaluno837@gmail.com;ᚫꛘ♕睯奤艝;837;F;1
838;Aluno838;emailaluno838@gmail.com;ᚫꛘ♕睯奤艝;838;F;1
839;Aluno839;emailaluno839@gmail.com;ᚫꛘ♕睯奤艝;839;M;1
840;Aluno840;emailaluno840@gmail.com;ᚫꛘ♕睯奤艝;840;F;1
841;Aluno841;emailaluno841@gmail.com;ᚫꛘ♕睯奤艝;841;M;1
842;Aluno842;emailaluno842@gmail.com;ᚫꛘ♕睯奤艝;842;M;1
843;Aluno843;emailaluno843@gmail.com;ᚫꛘ♕睯奤艝;843;M;1
844;Aluno844;emailaluno844@gmail.com;ᚫꛘ♕睯奤艝;844;M;1
845;Aluno845;emailaluno845@gmail.com;ᚫꛘ♕睯奤艝;845;M;1
846;Aluno846;emailaluno846@gmail.com;ᚫꛘ♕睯奤艝;846;F;1
847;Aluno847;emailaluno847@gmail.com;ᚫꛘ♕睯奤艝;847;F;1
848;Aluno848;emailaluno848@gmail.com;ᚫꛘ♕睯奤艝;848;F;1
849;Aluno849;emailaluno849@gmail.com;ᚫꛘ♕睯奤艝;849;M;1
850;Aluno850;emailaluno850@gmail.com;ᚫꛘ♕睯奤艝;850;M;1
851;Aluno851;emailaluno851@gmail.com;ᚫꛘ♕睯奤艝;851;M;1
852;Aluno852;emailaluno852@gmail.com;ᚫꛘ♕睯奤艝;852;F;1
853;Aluno853;emailaluno853@gmail.com;ᚫꛘ♕睯奤艝;853;M;1
854;Aluno854;emailaluno854@gmail.com;ᚫꛘ♕睯奤艝;854;F;1
855;Aluno855;emailaluno855@gmail.com;ᚫꛘ♕睯奤艝;855;F;1
856;Aluno856;emailaluno856@gmail.com;ᚫꛘ♕睯奤艝;856;M;1
857;Aluno857;emailaluno857@gmail.com;ᚫꛘ♕睯奤艝;857;M;1
858;Aluno858;emailaluno858@gmail.com;ᚫꛘ♕睯奤艝;858;M;1
859;Aluno859;emailaluno859@gmail.com;ᚫꛘ♕睯奤艝;859;F;1
860;Aluno860;emailaluno860@gmail.com;ᚫꛘ♕睯奤艝;860;M;1
861;Aluno861;emailaluno861@gmail.com;ᚫꛘ♕睯奤艝;861;M;1
862;Aluno862;emailaluno862@gmail.com;ᚫꛘ♕睯奤艝;862;F;1
863;Aluno863;emailaluno863@gmail.com;ᚫꛘ♕睯奤艝;863;F;1
864;Aluno864;emailaluno864@gmail.com;ᚫꛘ♕睯奤艝;864;F;1
865;Aluno865;emailaluno865@gmail.com;ᚫꛘ♕睯奤艝;865;F;1
866;Aluno866;emailaluno866@gmail.com;ᚫꛘ♕睯奤艝;866;F;1
867;Aluno867;emailaluno867@gmail.com;ᚫꛘ♕睯奤艝;867;F;1
868;Aluno868;emailaluno868@gmail.com;ᚫꛘ♕睯奤艝;868;F;1
869;Aluno869;emailaluno869@gmail.com;ᚫꛘ♕睯奤艝;869;F;1
870;Aluno870;emailaluno870@gmail.com;ᚫꛘ♕睯奤艝;870;F;1
871;Aluno871;emailaluno871@gmail.com;ᚫꛘ♕睯奤艝;871;F;1
872;Aluno872;emailaluno872@gmail.com;ᚫꛘ♕睯奤艝;872;F;1
873;Aluno873;emailaluno873@gmail.com;ᚫꛘ♕睯奤艝;873;F;1
874;Aluno874;emailaluno874@gmail.com;ᚫꛘ♕睯奤艝;874;F;1
875;Aluno875;emailaluno875@gmail.com;ᚫꛘ♕睯奤艝;875;M;1
876;Aluno876;emailaluno876@gmail.com;ᚫꛘ♕睯奤艝;876;F;1
877;Aluno877;emailaluno877@gmail.com;ᚫꛘ♕睯奤艝;877;M;1
878;Aluno878;emailaluno878@gmail.com;ᚫꛘ♕睯奤艝;878;F;1
879;Aluno879;emailaluno879@gmail.com;ᚫꛘ♕睯奤艝;879;F;1
880;Aluno880;emailaluno880@gmail.com;ᚫꛘ♕睯奤艝;880;F;1
881;Aluno881;emailaluno881@gmail.com;ᚫꛘ♕睯奤艝;881;M;1
882;Aluno882;emailaluno882@gmail.com;ᚫꛘ♕睯奤艝;882;F;1
883;Aluno883;emailaluno883@gmail.com;ᚫꛘ♕睯奤艝;883;F;1
884;Aluno884;emailaluno884@gmail.com;ᚫꛘ♕睯奤艝;884;F;1
885;Aluno885;emailaluno885@gmail.com;ᚫꛘ♕睯奤艝;885;F;1
886;Aluno886;emailaluno886@gmail.com;ᚫꛘ♕睯奤艝;886;F;1
887;Aluno887;emailaluno887@gmail.com;ᚫꛘ♕睯奤艝;887;M;1
888;Aluno888;emailaluno888@gmail.com;ᚫꛘ♕睯奤艝;888;F;1
889;Aluno889;emailaluno889@gmail.com;ᚫꛘ♕睯奤艝;889;F;1
890;Aluno890;emailaluno890@gmail.com;ᚫꛘ♕睯奤艝;890;F;1
891;Aluno891;emailaluno891@gmail.com;ᚫꛘ♕睯奤艝;891;M;1
892;Aluno892;emailaluno892@gmail.com;ᚫꛘ♕睯奤艝;892;M;1
893;Aluno893;emailaluno893@gmail.com;ᚫꛘ♕睯奤艝;893;F;1
894;Aluno894;emailaluno894@gmail.com;ᚫꛘ♕睯奤艝;894;F;1
895;Aluno895;emailaluno895@gmail.com;ᚫꛘ♕睯奤艝;895;M;1
896;Aluno896;emailaluno896@gmail.com;ᚫꛘ♕睯奤艝;896;M;1
897;Aluno897;emailaluno897@gmail.com;ᚫꛘ♕睯奤艝;897;M;1
898;Aluno898;emailaluno898@gmail.com;ᚫꛘ♕睯奤艝;898;M;1
899;Aluno899;emailaluno899@gmail.com;ᚫꛘ♕睯奤艝;899;M;1
900;Aluno900;emailaluno900@gmail.com;ᚫꛘ♕睯奤艝;900;M;1
901;Aluno901;emailaluno901@gmail.com;ᚫꛘ♕睯奤艝;901;F;1
902;Aluno902;emailaluno902@gmail.com;ᚫꛘ♕睯奤艝;902;F;1
903;Aluno903;emailaluno903@gmail.com;ᚫꛘ♕睯奤艝;903;F;1
904;Aluno904;emailaluno904@gmail.com;ᚫꛘ♕睯奤艝;904;F;1
905;Aluno905;emailaluno905@gmail.com;ᚫꛘ♕睯奤艝;905;F;1
906;Aluno906;emailaluno906@gmail.com;ᚫꛘ♕睯奤艝;906;M;1
907;Aluno907;emailaluno907@gmail.com;ᚫꛘ♕睯奤艝;907;M;1
908;Aluno908;emailaluno908@gmail.com;ᚫꛘ♕睯奤艝;908;F;1
909;Aluno909;emailaluno909@gmail.com;ᚫꛘ♕睯奤艝;909;F;1
910;Aluno910;emailaluno910@gmail.com;ᚫꛘ♕睯奤艝;910;F;1
911;Aluno911;emailaluno911@gmail.com;ᚫꛘ♕睯奤艝;911;F;1
912;Aluno912;emailaluno912@gmail.com;ᚫꛘ♕睯奤艝;912;F;1
913;Aluno913;emailaluno913@gmail.com;ᚫꛘ♕睯奤艝;913;M;1
914;Aluno914;emailaluno914@gmail.com;ᚫꛘ♕睯奤艝;914;F;1
915;Aluno915;emailaluno915@gmail.com;ᚫꛘ♕睯奤艝;915;F;1
916;Aluno916;emailaluno916@gmail.com;ᚫꛘ♕睯奤艝;916;F;1
917;Aluno917;emailaluno917@gmail.com;ᚫꛘ♕睯奤艝;917;M;1
918;Aluno918;emailaluno918@gmail.com;ᚫꛘ♕睯奤艝;918;M;1
919;Aluno919;emailaluno919@gmail.com;ᚫꛘ♕睯奤艝;919;M;1
920;Aluno920;emailaluno920@gmail.com;ᚫꛘ♕睯奤艝;920;M;1
921;Aluno921;emailaluno921@gmail.com;ᚫꛘ♕睯奤艝;921;F;1
922;Aluno922;emailaluno922@gmail.com;ᚫꛘ♕睯奤艝;922;M;1
923;Aluno923;emailaluno923@gmail.com;ᚫꛘ♕睯奤艝;923;F;1
924;Aluno924;emailaluno924@gmail.com;ᚫꛘ♕睯奤艝;924;F;1
925;Aluno925;emailaluno925@gmail.com;ᚫꛘ♕睯奤艝;925;F;1
926;Aluno926;emailaluno926@gmail.com;ᚫꛘ♕睯奤艝;926;M;1
927;Aluno927;emailaluno927@gmail.com;ᚫꛘ♕睯奤艝;927;F;1
928;Aluno928;emailaluno928@gmail.com;ᚫꛘ♕睯奤艝;928;M;1
929;Aluno929;emailaluno929@gmail.com;ᚫꛘ♕睯奤艝;929;M;1
930;Aluno930;emailaluno930@gmail.com;ᚫꛘ♕睯奤艝;930;M;1
931;Aluno931;emailaluno931@gmail.com;ᚫꛘ♕睯奤艝;931;M;1
932;Aluno932;emailaluno932@gmail.com;ᚫꛘ♕睯奤艝;932;M;1
933;Aluno933;emailaluno933@gmail.com;ᚫꛘ♕睯奤艝;933;M;1
934;Aluno934;emailaluno934@gmail.com;ᚫꛘ♕睯奤艝;934;M;1
935;Aluno935;emailaluno935@gmail.com;ᚫꛘ♕睯奤艝;935;M;1
936;Aluno936;emailaluno936@gmail.com;ᚫꛘ♕睯奤艝;936;M;1
937;Aluno937;emailaluno937@gmail.com;ᚫꛘ♕睯奤艝;937;M;1
938;Aluno938;emailaluno938@gmail.com;ᚫꛘ♕睯奤艝;938;F;1
939;Aluno939;emailaluno939@gmail.com;ᚫꛘ♕睯奤艝;939;F;1
940;Aluno940;emailaluno940@gmail.com;ᚫꛘ♕睯奤艝;940;F;1
941;Aluno941;emailaluno941@gmail.com;ᚫꛘ♕睯奤艝;941;M;1
942;Aluno942;emailaluno942@gmail.com;ᚫꛘ♕睯奤艝;942;F;1
943;Aluno943;emailaluno943@gmail.com;ᚫꛘ♕睯奤艝;943;F;1
944;Aluno944;emailaluno944@gmail.com;ᚫꛘ♕睯奤艝;944;F;1
945;Aluno945;emailaluno945@gmail.com;ᚫꛘ♕睯奤艝;945;M;1
946;Aluno946;emailaluno946@gmail.com;ᚫꛘ♕睯奤艝;946;M;1
947;Aluno947;emailaluno947@gmail.com;ᚫꛘ♕睯奤艝;947;M;1
948;Aluno948;emailaluno948@gmail.com;ᚫꛘ♕睯奤艝;948;F;1
949;Aluno949;emailaluno949@gmail.com;ᚫꛘ♕睯奤艝;949;F;1
950;Aluno950;emailaluno950@gmail.com;ᚫꛘ♕睯奤艝;950;F;1
